184.03668	1.69706E-6	184.03899	1.1009E-9
185.03667	1.6967E-6	185.03913	1.1084E-9
186.03681	1.69736E-6	186.03927	1.1145E-9
187.03713	1.6988E-6	187.03937	1.1028E-9
188.03701	1.69799E-6	188.03949	1.1057E-9
189.03716	1.69823E-6	189.03964	1.1098E-9
190.03728	1.69685E-6	190.03977	1.1085E-9
191.03739	1.69562E-6	191.0399	1.116E-9
192.03751	1.69599E-6	192.04	1.0992E-9
193.03763	1.69626E-6	193.04012	1.1155E-9
194.03774	1.69602E-6	194.04026	1.1018E-9
195.03788	1.69608E-6	195.04038	1.1117E-9
196.03796	1.69546E-6	196.0405	1.109E-9
197.03954	1.69619E-6	197.04063	1.1132E-9
198.03864	1.69578E-6	198.04078	1.1065E-9
199.03879	1.69564E-6	199.04089	1.1207E-9
200.03888	1.69427E-6	200.04102	1.1223E-9
201.039	1.69492E-6	201.04255	1.1283E-9
202.03914	1.69634E-6	202.04269	1.124E-9
203.03925	1.69685E-6	203.0428	1.1207E-9
204.03938	1.69622E-6	204.04291	1.1198E-9
205.03962	1.69584E-6	205.04305	1.1273E-9
206.03959	1.69617E-6	206.04318	1.1177E-9
207.03974	1.69617E-6	207.04329	1.1352E-9
208.03985	1.69606E-6	208.04341	1.1249E-9
209.03998	1.69498E-6	209.04356	1.1363E-9
210.04011	1.69512E-6	210.04368	1.1183E-9
211.04023	1.69522E-6	211.0439	1.1246E-9
212.04035	1.69674E-6	212.04394	1.1313E-9
213.04049	1.69619E-6	213.0441	1.1254E-9
214.04059	1.69568E-6	214.04425	1.1394E-9
215.04071	1.69577E-6	215.0444	1.128E-9
216.04187	1.69398E-6	216.04452	1.1221E-9
217.04096	1.69381E-6	217.04591	1.1276E-9
218.0411	1.69415E-6	218.04606	1.1363E-9
219.0412	1.69376E-6	219.04623	1.1333E-9
220.04134	1.69447E-6	220.04639	1.1399E-9
221.04148	1.69402E-6	221.04654	1.1419E-9
222.04158	1.69265E-6	222.04667	1.1477E-9
223.04171	1.69428E-6	223.04695	1.1418E-9
224.04185	1.69529E-6	224.047	1.1475E-9
225.04195	1.69454E-6	225.04714	1.1472E-9
226.0421	1.69374E-6	226.04731	1.1372E-9
227.04223	1.69441E-6	227.04748	1.1423E-9
228.04235	1.6947E-6	228.04762	1.1423E-9
229.04248	1.69385E-6	229.04777	1.1377E-9
230.04258	1.6936E-6	230.04794	1.1501E-9
231.04274	1.69424E-6	231.04809	1.1498E-9
232.04285	1.69375E-6	232.04964	1.1394E-9
233.04296	1.69405E-6	233.04974	1.1474E-9
234.04308	1.69321E-6	234.05003	1.1424E-9
235.04322	1.69354E-6	235.05028	1.1284E-9
236.04389	1.69468E-6	236.0503	1.1405E-9
237.04373	1.6952E-6	237.05041	1.1496E-9
238.04386	1.69464E-6	238.05054	1.1367E-9
239.04401	1.69282E-6	239.05069	1.1538E-9
240.04411	1.69208E-6	240.05081	1.159E-9
241.04426	1.69277E-6	241.05092	1.1499E-9
242.04448	1.69326E-6	242.05105	1.1498E-9
243.04451	1.6923E-6	243.05118	1.1621E-9
244.04469	1.69264E-6	244.05131	1.153E-9
245.0448	1.69259E-6	245.05144	1.1569E-9
246.04493	1.69297E-6	246.05159	1.1494E-9
247.04515	1.69256E-6	247.05174	1.1536E-9
248.04518	1.69288E-6	248.05189	1.1606E-9
249.04534	1.69038E-6	249.05205	1.15E-9
250.04545	1.69154E-6	250.05223	1.1623E-9
