38.99685	7.119E-10	38.75678	1.3117E-9	38.9311	1.8223E-9	38.83197	2.2017E-9	38.93684	2.9499E-9	39.0676	2.5293E-9	38.99685	7.24643E-10	38.75678	1.34576E-9	38.9311	1.82326E-9	38.83197	2.17293E-9	39.0676	2.53349E-9	38.93684	2.96723E-9
39.51606	7.187E-10	39.30558	1.3685E-9	39.49752	1.8127E-9	39.3515	2.1693E-9	39.42028	2.9695E-9	39.59726	2.5291E-9	39.51606	7.26816E-10	39.30558	1.34453E-9	39.49752	1.82231E-9	39.3515	2.17331E-9	39.59726	2.53343E-9	39.42028	2.96545E-9
40.04816	7.807E-10	39.82846	1.3538E-9	40.04645	1.8252E-9	39.91595	2.2666E-9	39.9998	2.9684E-9	40.21179	2.6075E-9	40.04816	7.26491E-10	39.82846	1.34385E-9	40.04645	1.82251E-9	39.91595	2.17E-9	40.21179	2.53477E-9	39.9998	2.96268E-9
40.57779	7.061E-10	40.38457	1.3736E-9	40.6066	1.8325E-9	40.47893	2.2161E-9	40.57311	2.9691E-9	40.73787	2.5298E-9	40.57779	7.26693E-10	40.38457	1.34322E-9	40.6066	1.82373E-9	40.47893	2.16211E-9	40.73787	2.53704E-9	40.57311	2.9606E-9
41.45372	7.69E-10	40.92056	1.343E-9	41.17346	1.8226E-9	41.04639	2.168E-9	41.08909	2.9682E-9	41.31656	2.6185E-9	41.45372	7.28553E-10	40.92056	1.34273E-9	41.17346	1.82437E-9	41.04639	2.16281E-9	41.31656	2.53652E-9	41.08909	2.95964E-9
42.01608	7.309E-10	41.46233	1.3538E-9	41.69907	1.7761E-9	41.5544	2.1678E-9	41.66105	3.005E-9	41.85359	2.5815E-9	42.01608	7.29041E-10	41.46233	1.34531E-9	41.69907	1.82335E-9	41.5544	2.15964E-9	41.85359	2.54194E-9	41.66105	2.95933E-9
42.57846	7.164E-10	42.00047	1.3362E-9	42.24252	1.815E-9	42.10623	2.088E-9	42.16766	2.9672E-9	42.41121	2.5408E-9	42.57846	7.29979E-10	42.00047	1.3461E-9	42.24252	1.82249E-9	42.10623	2.15918E-9	42.41121	2.54159E-9	42.16766	2.96305E-9
43.14166	6.961E-10	42.56357	1.361E-9	42.78371	1.8281E-9	42.6048	2.1697E-9	42.74333	3.0267E-9	42.94157	2.5291E-9	43.14166	7.35985E-10	42.56357	1.34823E-9	42.78371	1.82061E-9	42.6048	2.16067E-9	42.94157	2.54011E-9	42.74333	2.9602E-9
43.71122	7.84E-10	43.1099	1.3572E-9	43.34292	1.8154E-9	43.14452	2.1699E-9	43.2725	2.9066E-9	43.48251	2.5285E-9	43.71122	7.41218E-10	43.1099	1.34779E-9	43.34292	1.81667E-9	43.14452	2.15922E-9	43.48251	2.53965E-9	43.2725	2.96233E-9
44.25235	7.809E-10	43.64721	1.3716E-9	43.88717	1.8598E-9	43.67422	2.1696E-9	43.82282	3.0017E-9	44.06371	2.4532E-9	44.25235	7.46184E-10	43.64721	1.34905E-9	43.88717	1.81762E-9	43.67422	2.15858E-9	44.06371	2.53801E-9	43.82282	2.96451E-9
44.8001	7.174E-10	44.16931	1.3605E-9	44.44023	1.8018E-9	44.23278	2.1686E-9	44.32712	2.9678E-9	44.55093	2.5289E-9	44.8001	7.50891E-10	44.16931	1.34771E-9	44.44023	1.81632E-9	44.23278	2.15342E-9	44.55093	2.54276E-9	44.32712	2.96677E-9
45.34365	6.562E-10	44.70026	1.3056E-9	44.96641	1.8488E-9	44.786	2.169E-9	44.91046	2.9098E-9	45.16463	2.4804E-9	45.34365	7.53866E-10	44.70026	1.34929E-9	44.96641	1.81792E-9	44.786	2.15756E-9	45.16463	2.54087E-9	44.91046	2.9699E-9
45.88132	7.71E-10	45.23681	1.299E-9	45.53072	1.8343E-9	45.37138	2.1074E-9	45.4091	2.9662E-9	45.71568	2.5295E-9	45.88132	7.53257E-10	45.23681	1.34952E-9	45.53072	1.81755E-9	45.37138	2.1601E-9	45.71568	2.53983E-9	45.4091	2.97191E-9
46.41972	7.484E-10	45.79854	1.2984E-9	46.06665	1.8231E-9	45.90834	2.1335E-9	45.95637	2.9675E-9	46.29569	2.6092E-9	46.41972	7.55494E-10	45.79854	1.3472E-9	46.06665	1.81823E-9	45.90834	2.15649E-9	46.29569	2.54878E-9	45.95637	2.97114E-9
46.95565	7.895E-10	46.33042	1.3651E-9	46.64015	1.8108E-9	46.44612	2.1586E-9	46.53505	2.8989E-9	46.79388	2.5302E-9	46.95565	7.56503E-10	46.33042	1.34509E-9	46.64015	1.82019E-9	46.44612	2.15641E-9	46.79388	2.54613E-9	46.53505	2.9705E-9
47.49195	7.669E-10	46.89096	1.3656E-9	47.21946	1.8136E-9	46.99058	2.0974E-9	47.10169	2.9662E-9	47.33226	2.5291E-9	47.49195	7.54869E-10	46.89096	1.34493E-9	47.21946	1.82285E-9	46.99058	2.15624E-9	47.33226	2.54264E-9	47.10169	2.96988E-9
48.03021	7.441E-10	47.41189	1.3606E-9	47.73238	1.8184E-9	47.52951	2.1004E-9	47.61173	2.9669E-9	47.89476	2.5288E-9	48.03021	7.54306E-10	47.41189	1.34251E-9	47.73238	1.82243E-9	47.52951	2.15792E-9	47.89476	2.54318E-9	47.61173	2.96973E-9
48.59364	7.786E-10	47.94747	1.3591E-9	48.29491	1.7927E-9	48.02822	2.1696E-9	48.16355	2.9971E-9	48.49577	2.6139E-9	48.59364	7.52736E-10	47.94747	1.34249E-9	48.29491	1.82202E-9	48.02822	2.15826E-9	48.49577	2.54315E-9	48.16355	2.97122E-9
49.15665	7.885E-10	48.48824	1.365E-9	48.81509	1.804E-9	48.59914	2.2037E-9	48.7037	2.9925E-9	48.99549	2.5291E-9	49.15665	7.57163E-10	48.48824	1.33862E-9	48.81509	1.82371E-9	48.59914	2.16419E-9	48.99549	2.54575E-9	48.7037	2.9687E-9
