2571.17117	1.26442									
2573.97397	1.26433									
2576.77678	1.26423									
2579.57958	1.26414									
2582.38238	1.26405									
2585.18519	1.26395									
2587.98799	1.26386									
2590.79079	1.26377									
2593.59359	1.26368									
2596.3964	1.26359									
2599.1992	1.2635									
2602.002	1.2634									
2604.8048	1.26331									
2607.60761	1.26322									
2610.41041	1.26313									
2613.21321	1.26304									
2616.01602	1.26295									
2618.81882	1.26286									
2621.62162	1.26278									
2624.42442	1.26269									
2627.22723	1.2626									
2630.03003	1.26251									
2632.83283	1.26242									
2635.63564	1.26234									
2638.43844	1.26225									
2641.24124	1.26216									
2644.04404	1.26208									
2646.84685	1.26199									
2649.64965	1.2619									
2652.45245	1.26182									
2655.25526	1.26173									
2658.05806	1.26165									
2660.86086	1.26156									
2663.66366	1.26148									
2666.46647	1.2614									
2669.26927	1.26131									
2672.07207	1.26123									
2674.87487	1.26115									
2677.67768	1.26106									
2680.48048	1.26098									
2683.28328	1.2609									
2686.08609	1.26082									
2688.88889	1.26073									
2691.69169	1.26065									
2694.49449	1.26057									
2697.2973	1.26049									
2700.1001	1.26041									
2702.9029	1.26033									
2705.70571	1.26025									
2708.50851	1.26017									
2711.31131	1.26009									
2714.11411	1.26001									
2716.91692	1.25993									
2719.71972	1.25985									
2722.52252	1.25977									
2725.32533	1.25969									
2728.12813	1.25962									
2730.93093	1.25954									
2733.73373	1.25946									
2736.53654	1.25938									
2739.33934	1.25931									
2742.14214	1.25923									
2744.94494	1.25915									
2747.74775	1.25908									
2750.55055	1.259									
2753.35335	1.25893									
2756.15616	1.25885									
2758.95896	1.25878									
2761.76176	1.2587									
2764.56456	1.25863									
2767.36737	1.25855									
2770.17017	1.25848									
2772.97297	1.2584									
2775.77578	1.25833									
2778.57858	1.25826									
2781.38138	1.25818									
2784.18418	1.25811									
2786.98699	1.25804									
2789.78979	1.25797									
2792.59259	1.25789									
2795.3954	1.25782									
2798.1982	1.25775									
2801.001	1.25768									
2803.8038	1.25761									
2806.60661	1.25754									
2809.40941	1.25747									
2812.21221	1.2574									
2815.01502	1.25733									
2817.81782	1.25726									
2820.62062	1.25719									
2823.42342	1.25712									
2826.22623	1.25705									
2829.02903	1.25698									
2831.83183	1.25691									
2834.63463	1.25684									
2837.43744	1.25677									
2840.24024	1.2567									
2843.04304	1.25664									
2845.84585	1.25657									
2848.64865	1.2565									
2851.45145	1.25643									
2854.25425	1.25637									
2857.05706	1.2563									
2859.85986	1.25623									
2862.66266	1.25617									
2865.46547	1.2561									
2868.26827	1.25604									
2871.07107	1.25597									
2873.87387	1.2559									
2876.67668	1.25584									
2879.47948	1.25577									
2882.28228	1.25571									
2885.08509	1.25565									
2887.88789	1.25558									
2890.69069	1.25552									
2893.49349	1.25545									
2896.2963	1.25539									
2899.0991	1.25533									
2901.9019	1.25526									
2904.7047	1.2552									
2907.50751	1.25514									
2910.31031	1.25508									
2913.11311	1.25501									
2915.91592	1.25495									
2918.71872	1.25489									
2921.52152	1.25483									
2924.32432	1.25477									
2927.12713	1.2547									
2929.92993	1.25464									
2932.73273	1.25458									
2935.53554	1.25452									
2938.33834	1.25446									
2941.14114	1.2544									
2943.94394	1.25434									
2946.74675	1.25428									
2949.54955	1.25422									
2952.35235	1.25416									
2955.15516	1.2541									
2957.95796	1.25404									
2960.76076	1.25399									
2963.56356	1.25393									
2966.36637	1.25387									
2969.16917	1.25381									
2971.97197	1.25375									
2974.77477	1.25369									
2977.57758	1.25364									
2980.38038	1.25358									
2983.18318	1.25352									
2985.98599	1.25347									
2988.78879	1.25341									
3000	1.25318									
