dataset	experiment	checkpoint	strategy	protected_k	retention_time_s	retention_recalibrate_scale	retention_scales_d2d	instance_index	instance_seed	mc_index	mc_seed	accuracy	loss	elapsed_seconds	sigma_c2c	sigma_d2d	noise_mode	script	evidence_grade
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	4	20560521	2	20561523	59.21	2.470283	6.086	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	4	20560521	3	20561524	59.38	2.420304	6.07	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	4	20560521	1	20570522	59.42	2.419245	6.065	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	4	20560521	2	20570523	59.26	2.448941	6.082	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	4	20560521	3	20570524	58.91	2.454398	6.076	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	0.0	True	True	4	20560521	1	20560522	66.13	1.986508	5.994	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	0.0	True	True	4	20560521	2	20560523	66.33	1.986023	5.999	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	0.0	True	True	4	20560521	3	20560524	66.28	1.97301	6.0	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	4	20560521	1	20561522	63.82	2.117354	6.072	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	4	20560521	2	20561523	63.7	2.108478	6.085	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	4	20560521	3	20561524	63.89	2.094163	6.08	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	4	20560521	1	20570522	63.82	2.088414	6.063	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	4	20560521	2	20570523	63.73	2.102816	6.07	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	4	20560521	3	20570524	63.18	2.137687	6.082	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	4	20560521	1	20560522	67.06	1.903743	6.022	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	4	20560521	2	20560523	67.39	1.912941	6.009	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	4	20560521	3	20560524	67.43	1.904373	6.012	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	4	20560521	1	20561522	65.01	2.027461	6.072	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	4	20560521	2	20561523	64.8	2.027229	6.075	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	4	20560521	3	20561524	65.1	2.002083	6.084	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	4	20560521	1	20570522	65.11	2.01847	6.078	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	4	20560521	2	20570523	65.35	2.012254	6.073	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	4	20560521	3	20570524	64.77	2.040642	6.071	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	5	20660521	1	20660522	62.81	2.212575	6.003	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	5	20660521	2	20660523	62.83	2.21312	6.02	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	5	20660521	3	20660524	63.22	2.215402	6.027	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	5	20660521	1	20661522	60.42	2.319858	6.088	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	5	20660521	2	20661523	60.72	2.315112	6.072	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	5	20660521	3	20661524	60.58	2.332759	6.09	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	5	20660521	1	20670522	61.13	2.294178	6.098	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	5	20660521	2	20670523	60.66	2.310688	6.103	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	5	20660521	3	20670524	60.66	2.324229	6.104	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	0.0	True	True	5	20660521	1	20660522	66.31	1.989147	6.008	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	0.0	True	True	5	20660521	2	20660523	65.81	1.992766	6.006	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	0.0	True	True	5	20660521	3	20660524	66.23	1.994022	6.011	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	5	20660521	1	20661522	63.38	2.096248	6.112	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	5	20660521	2	20661523	63.34	2.103286	6.102	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	1000.0	True	True	5	20660521	3	20661524	63.67	2.10935	6.049	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	5	20660521	1	20670522	64.07	2.076345	6.053	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	5	20660521	2	20670523	63.72	2.101356	6.069	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top30_d2d	30	10000.0	True	True	5	20660521	3	20670524	64.1	2.091976	6.082	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	5	20660521	1	20660522	67.56	1.90948	6.024	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	5	20660521	2	20660523	66.89	1.909784	5.993	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	0.0	True	True	5	20660521	3	20660524	67.34	1.916328	5.947	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	5	20660521	1	20661522	64.55	2.017464	6.052	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	5	20660521	2	20661523	64.83	2.007683	6.081	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	1000.0	True	True	5	20660521	3	20661524	64.86	2.017313	6.122	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	5	20660521	1	20670522	65.26	1.99026	6.107	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	5	20660521	2	20670523	65.02	2.021665	6.084	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	freeze_top42_d2d	42	10000.0	True	True	5	20660521	3	20670524	64.93	2.013193	5.989	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	6	20760521	1	20760522	62.92	2.205014	6.006	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	6	20760521	2	20760523	63.4	2.207394	6.049	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	0.0	True	True	6	20760521	3	20760524	63.4	2.190682	6.057	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	6	20760521	1	20761522	60.69	2.329593	6.034	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	6	20760521	2	20761523	61.06	2.330674	6.016	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	1000.0	True	True	6	20760521	3	20761524	60.62	2.333906	6.071	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	6	20760521	1	20770522	60.63	2.306643	6.081	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	6	20760521	2	20770523	60.59	2.332662	6.194	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
cifar100	V4	/home/qiaosir/projects/compute_vit/checkpoints/_ensemble/cifar100_seed123/V4_hybrid_standard_noise_hat_best.pt	fresh_all_analog	0	10000.0	True	True	6	20760521	3	20770524	60.84	2.316955	6.062	0.05	0.1	uniform	scripts/eval_retention_protection_sweep.py	retention-protection-pilot-n10-mc3
