status	checkpoint	layer_label	analog_layers	eval_c2c	eval_d2d	n_json	n_d2d_seeds	d2d_seeds	mean_ppl	std_ppl	min_ppl	max_ppl	best_json	worst_json	missing_required_metadata
candidate_index_not_claim_lock	pythia1b_last2_v2_seed42	layers_14-15	14,15	0	0.05	5	5	42,123,456,789,1001	14.5253	0.0345515	14.4797	14.5645	eval_pythia1b_last2_v2_seed42_c2c0.0_d2d0.05_seed789.json	eval_pythia1b_last2_v2_seed42_c2c0.0_d2d0.05_seed42.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	pythia1b_last2_v2_seed42	layers_14-15	14,15	0.01	0.02	5	5	42,123,456,789,1001	14.0634	0.0111284	14.0487	14.0754	eval_pythia1b_last2_v2_seed42_c2c0.01_d2d0.02_seed789.json	eval_pythia1b_last2_v2_seed42_c2c0.01_d2d0.02_seed42.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	pythia1b_s123_v2_seed123	layers_14-15	14,15	0	0.02	5	5	42,123,456,789,1001	14.0197	0.0113836	14.0043	14.0325	eval_pythia1b_s123_v2_seed123_c2c0.0_d2d0.02_seed789.json	eval_pythia1b_s123_v2_seed123_c2c0.0_d2d0.02_seed42.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	pythia1b_s123_v2_seed123	layers_14-15	14,15	0	0.05	5	5	42,123,456,789,1001	14.5026	0.0339036	14.4577	14.5437	eval_pythia1b_s123_v2_seed123_c2c0.0_d2d0.05_seed789.json	eval_pythia1b_s123_v2_seed123_c2c0.0_d2d0.05_seed42.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	pythia1b_s123_v2_seed123	layers_14-15	14,15	0.01	0.02	5	5	42,123,456,789,1001	14.0419	0.012712	14.0245	14.0561	eval_pythia1b_s123_v2_seed123_c2c0.01_d2d0.02_seed789.json	eval_pythia1b_s123_v2_seed123_c2c0.01_d2d0.02_seed42.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	pythia1b_s456_v2_seed456	layers_14-15	14,15	0	0.02	5	5	42,123,456,789,1001	14.0207	0.0114198	14.0049	14.0346	eval_pythia1b_s456_v2_seed456_c2c0.0_d2d0.02_seed789.json	eval_pythia1b_s456_v2_seed456_c2c0.0_d2d0.02_seed42.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	pythia1b_s456_v2_seed456	layers_14-15	14,15	0	0.05	5	5	42,123,456,789,1001	14.5051	0.0343719	14.459	14.5481	eval_pythia1b_s456_v2_seed456_c2c0.0_d2d0.05_seed789.json	eval_pythia1b_s456_v2_seed456_c2c0.0_d2d0.05_seed42.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	pythia1b_s456_v2_seed456	layers_14-15	14,15	0.01	0.02	5	5	42,123,456,789,1001	14.044	0.0110413	14.0293	14.0591	eval_pythia1b_s456_v2_seed456_c2c0.01_d2d0.02_seed789.json	eval_pythia1b_s456_v2_seed456_c2c0.01_d2d0.02_seed42.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	p1b_last1_c2c_v2_seed42	layers_15	15	0	0.02	5	5	42,123,456,789,1001	13.9302	0.00322412	13.9278	13.9355	eval_p1b_last1_c2c_v2_seed42_c2c0.0_d2d0.02_seed123.json	eval_p1b_last1_c2c_v2_seed42_c2c0.0_d2d0.02_seed789.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	p1b_last1_c2c_v2_seed42	layers_15	15	0	0.05	5	5	42,123,456,789,1001	14.1202	0.00916339	14.1117	14.1341	eval_p1b_last1_c2c_v2_seed42_c2c0.0_d2d0.05_seed123.json	eval_p1b_last1_c2c_v2_seed42_c2c0.0_d2d0.05_seed789.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	p1b_last1_c2c_v2_seed42	layers_15	15	0.01	0.02	5	5	42,123,456,789,1001	13.939	0.00337603	13.9359	13.9441	eval_p1b_last1_c2c_v2_seed42_c2c0.01_d2d0.02_seed42.json	eval_p1b_last1_c2c_v2_seed42_c2c0.01_d2d0.02_seed789.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	p1b_last1_d2d_v2_seed42	layers_15	15	0	0.02	5	5	42,123,456,789,1001	13.9342	0.00279444	13.9313	13.938	eval_p1b_last1_d2d_v2_seed42_c2c0.0_d2d0.02_seed123.json	eval_p1b_last1_d2d_v2_seed42_c2c0.0_d2d0.02_seed789.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	p1b_last1_d2d_v2_seed42	layers_15	15	0	0.05	5	5	42,123,456,789,1001	14.1169	0.0079133	14.1074	14.1269	eval_p1b_last1_d2d_v2_seed42_c2c0.0_d2d0.05_seed123.json	eval_p1b_last1_d2d_v2_seed42_c2c0.0_d2d0.05_seed789.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	p1b_last1_d2d_v2_seed42	layers_15	15	0.01	0.02	5	5	42,123,456,789,1001	13.9438	0.00380575	13.9387	13.9485	eval_p1b_last1_d2d_v2_seed42_c2c0.01_d2d0.02_seed123.json	eval_p1b_last1_d2d_v2_seed42_c2c0.01_d2d0.02_seed789.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	p1b_last1_e10_v2_seed42	layers_15	15	0	0.02	5	5	42,123,456,789,1001	14.0308	0.00415569	14.0261	14.0357	eval_p1b_last1_e10_v2_seed42_c2c0.0_d2d0.02_seed42.json	eval_p1b_last1_e10_v2_seed42_c2c0.0_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	p1b_last1_e10_v2_seed42	layers_15	15	0	0.05	5	5	42,123,456,789,1001	14.134	0.00945592	14.1234	14.1453	eval_p1b_last1_e10_v2_seed42_c2c0.0_d2d0.05_seed42.json	eval_p1b_last1_e10_v2_seed42_c2c0.0_d2d0.05_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	p1b_last1_e10_v2_seed42	layers_15	15	0.01	0.02	5	5	42,123,456,789,1001	14.036	0.00450709	14.0309	14.0421	eval_p1b_last1_e10_v2_seed42_c2c0.01_d2d0.02_seed42.json	eval_p1b_last1_e10_v2_seed42_c2c0.01_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	p1b_last1_e15_v2_seed42	layers_15	15	0	0.02	5	5	42,123,456,789,1001	14.1425	0.00280431	14.1384	14.1448	eval_p1b_last1_e15_v2_seed42_c2c0.0_d2d0.02_seed42.json	eval_p1b_last1_e15_v2_seed42_c2c0.0_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	p1b_last1_e15_v2_seed42	layers_15	15	0	0.05	5	5	42,123,456,789,1001	14.2095	0.00678117	14.1994	14.2153	eval_p1b_last1_e15_v2_seed42_c2c0.0_d2d0.05_seed42.json	eval_p1b_last1_e15_v2_seed42_c2c0.0_d2d0.05_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	p1b_last1_e15_v2_seed42	layers_15	15	0.01	0.02	5	5	42,123,456,789,1001	14.1458	0.00308376	14.1412	14.1484	eval_p1b_last1_e15_v2_seed42_c2c0.01_d2d0.02_seed42.json	eval_p1b_last1_e15_v2_seed42_c2c0.01_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	p1b_last1_e20_v2_seed42	layers_15	15	0	0.02	5	5	42,123,456,789,1001	14.2958	0.00260232	14.2928	14.2997	eval_p1b_last1_e20_v2_seed42_c2c0.0_d2d0.02_seed42.json	eval_p1b_last1_e20_v2_seed42_c2c0.0_d2d0.02_seed1001.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	p1b_last1_e20_v2_seed42	layers_15	15	0	0.05	5	5	42,123,456,789,1001	14.3375	0.00595322	14.3298	14.3457	eval_p1b_last1_e20_v2_seed42_c2c0.0_d2d0.05_seed42.json	eval_p1b_last1_e20_v2_seed42_c2c0.0_d2d0.05_seed1001.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	p1b_last1_e20_v2_seed42	layers_15	15	0.01	0.02	5	5	42,123,456,789,1001	14.2981	0.0029867	14.2944	14.3024	eval_p1b_last1_e20_v2_seed42_c2c0.01_d2d0.02_seed42.json	eval_p1b_last1_e20_v2_seed42_c2c0.01_d2d0.02_seed1001.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	pythia1b_last1_v2_seed42	layers_15	15	0	0.02	5	5	42,123,456,789,1001	13.9349	0.00284201	13.9319	13.9386	eval_pythia1b_last1_v2_seed42_c2c0.0_d2d0.02_seed123.json	eval_pythia1b_last1_v2_seed42_c2c0.0_d2d0.02_seed789.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	pythia1b_last1_v2_seed42	layers_15	15	0	0.05	5	5	42,123,456,789,1001	14.1143	0.0080434	14.1047	14.1242	eval_pythia1b_last1_v2_seed42_c2c0.0_d2d0.05_seed123.json	eval_pythia1b_last1_v2_seed42_c2c0.0_d2d0.05_seed789.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	pythia1b_last1_v2_seed42	layers_15	15	0.01	0.02	5	5	42,123,456,789,1001	13.9443	0.00281997	13.9414	13.9483	eval_pythia1b_last1_v2_seed42_c2c0.01_d2d0.02_seed42.json	eval_pythia1b_last1_v2_seed42_c2c0.01_d2d0.02_seed789.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	combined_layerlast8_v2_seed42	layers_16-17-18-19-20-21-22-23	16,17,18,19,20,21,22,23	0	0.02	5	5	42,123,456,789,1001	23.504	0.118065	23.3383	23.6486	eval_combined_layerlast8_v2_seed42_c2c0.0_d2d0.02_seed789.json	eval_combined_layerlast8_v2_seed42_c2c0.0_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	combined_layerlast8_v2_seed42	layers_16-17-18-19-20-21-22-23	16,17,18,19,20,21,22,23	0	0.05	5	5	42,123,456,789,1001	30.1274	0.288286	29.7747	30.5515	eval_combined_layerlast8_v2_seed42_c2c0.0_d2d0.05_seed789.json	eval_combined_layerlast8_v2_seed42_c2c0.0_d2d0.05_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	combined_layerlast8_v2_seed42	layers_16-17-18-19-20-21-22-23	16,17,18,19,20,21,22,23	0.01	0.02	5	5	42,123,456,789,1001	23.9126	0.0954875	23.7778	24.0281	eval_combined_layerlast8_v2_seed42_c2c0.01_d2d0.02_seed789.json	eval_combined_layerlast8_v2_seed42_c2c0.01_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
