8.00942	3.6901E-9	4.67322	1.2084E-9	4.7694	1.2648E-9	4.55021	4.5021E-9
8.03272	3.8991E-9	4.73532	1.2222E-9	4.79651	1.4203E-9	4.64548	4.3422E-9
8.09819	4.4496E-9	4.76038	1.2097E-9	4.81983	1.6289E-9	4.67426	4.3069E-9
8.15423	4.2399E-9	4.82624	1.097E-9	4.88336	2.4859E-9	4.69757	4.2841E-9
8.17754	4.1915E-9	4.84949	1.2107E-9	4.9119	2.7877E-9	4.7233	4.2606E-9
8.20088	4.153E-9	4.8786	1.212E-9	4.97304	3.3674E-9	4.74828	4.2666E-9
8.26485	3.9053E-9	4.90192	1.2109E-9	4.99775	3.7489E-9	4.77273	4.2174E-9
8.29379	4.0502E-9	4.97324	1.3285E-9	5.02111	3.9652E-9	4.83626	4.1424E-9
8.3178	4.0327E-9	5.00102	1.212E-9	5.08732	4.6056E-9	4.85986	4.2641E-9
8.34105	4.0166E-9	5.02442	1.2118E-9	5.19034	4.4414E-9	4.93576	4.6063E-9
8.41013	3.8934E-9	5.05314	1.2137E-9	5.25515	4.203E-9	4.96012	4.8739E-9
8.47702	3.9851E-9	5.15081	1.2023E-9	5.28128	4.2912E-9	5.02718	5.7651E-9
8.50419	3.981E-9	5.21629	1.2219E-9	5.34873	4.2398E-9	5.09586	6.4884E-9
8.52752	4.0505E-9	5.27945	1.2868E-9	5.3788	4.2079E-9	5.15083	7.108E-9
8.55233	4.1414E-9	5.30448	1.2157E-9	5.40211	4.1928E-9	5.17943	7.3802E-9
8.58074	4.2764E-9	5.36984	1.2095E-9	5.42966	4.1621E-9	5.20272	7.5929E-9
8.66123	4.9674E-9	5.39316	1.2177E-9	5.49711	4.0153E-9	5.22937	7.8318E-9
8.72408	5.4818E-9	5.46034	1.1555E-9	5.52075	4.162E-9	5.2528	8.0168E-9
8.75003	5.9035E-9	5.52759	1.1351E-9	5.58719	4.6107E-9	5.28032	7.9621E-9
8.77352	6.1215E-9	5.55283	1.2199E-9	5.61226	4.4925E-9	5.34491	7.9048E-9
8.83615	6.7448E-9	5.6546	1.2206E-9	5.63678	4.6785E-9	5.3682	7.7491E-9
8.85939	6.8596E-9	5.6851	1.2209E-9	5.69144	5.2399E-9	5.39341	7.7117E-9
8.8912	7.1128E-9	5.70837	1.2208E-9	5.75623	5.8184E-9	5.42128	7.6794E-9
8.95446	7.2881E-9	5.78016	1.2231E-9	5.78404	6.2008E-9	5.48586	7.6603E-9
8.98135	7.134E-9	5.8048	1.2228E-9	5.80734	6.4172E-9	5.50916	7.5938E-9
9.00744	7.0931E-9	5.83339	1.2219E-9	5.83059	6.6256E-9	5.57759	7.4088E-9
9.031	7.0631E-9	5.90162	1.3924E-9	5.85676	6.8543E-9	5.60264	7.527E-9
9.09595	7.1051E-9	5.97023	1.8791E-9	5.88265	7.0719E-9	5.69515	7.5279E-9
9.1607	6.9522E-9	5.99977	2.1676E-9	5.94485	7.6152E-9	5.72951	7.7636E-9
9.22313	6.8014E-9	6.02317	2.4566E-9	5.97266	7.3839E-9	5.75283	7.9037E-9
